Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
193998,105129118,13,-1,20.9563,-18.3877,1.4009,-9.95426,-0.516516,3.06555,-13,1,21.6005,8.59766,-6.8953,18.577,1.29349,-0.675958,11,-1,5.35466,4.1215,2.77875,1.99102,0.390544,0.593204,-11,1,3.85811,3.02523,1.90808,1.44644,0.394122,0.562703
193998,265313350,-13,1,24.2941,22.838,4.06868,-7.21567,-0.306243,0.176304,13,-1,7.53724,7.03443,1.43947,-2.28985,-0.31374,0.201846,-11,1,59.3121,13.0317,-47.5213,-33.0125,-0.627879,-1.30315,11,-1,41.771,-25.132,15.6893,-29.4456,-0.877033,2.58351
193998,45781635,13,-1,100.921,37.9288,-1.10326,93.5158,1.63397,-0.0290794,-13,1,38.7062,-17.3913,9.54789,33.2346,1.28815,2.63951,-13,1,39.5428,-19.554,-0.724217,34.3618,1.32891,-3.10457,13,-1,16.7712,-8.70548,-0.312269,14.331,1.27267,-3.10574
194027,35620208,13,-1,55.2896,-35.9672,8.41628,-41.1394,-0.959544,2.91173,-13,1,61.646,28.9035,-13.8074,-52.6704,-1.27223,-0.445654,13,-1,13.6988,5.79421,-3.69765,-11.8491,-1.31286,-0.568009,-13,1,13.8999,4.52778,-1.38455,-13.0682,-1.73971,-0.296761
194027,65059010,13,-1,100.639,26.9328,-48.6187,-83.8991,-1.20003,-1.06492,-13,1,24.6255,-12.4035,19.2987,8.95086,0.380892,2.14203,-13,1,13.3442,-9.68775,-4.5899,-7.9459,-0.686107,-2.69914,13,-1,10.0326,-6.9671,-4.24046,-5.84122,-0.66587,-2.59484
194027,66522801,11,-1,240.087,12.9701,47.948,234.892,2.25784,1.30661,-11,1,13.7218,-0.575555,-13.4753,-2.52471,-0.186112,-1.61348,-11,1,12.0245,-7.54978,-9.34055,0.585847,0.0487598,-2.25057,11,-1,6.20608,-2.07058,-5.44086,-2.15064,-0.361503,-1.93443
194050,1001640663,13,-1,75.0855,-11.3394,63.0834,39.1117,0.577569,1.74865,-13,1,32.1374,6.17337,-27.8767,14.7506,0.496029,-1.35286,-11,1,12.2047,-1.86264,10.5811,5.79025,0.515768,1.74505,11,-1,2.33377,-0.372347,2.09189,0.965328,0.439987,1.74695
194050,1062676364,-13,1,29.0414,6.98728,14.84,-23.9655,-1.17297,1.13075,13,-1,22.4829,5.61635,11.5061,-18.4807,-1.16295,1.1167,13,-1,46.3864,-3.77491,-8.67677,45.4109,2.27226,-1.98116,-13,1,7.38877,-1.23849,-2.3383,6.89792,1.68621,-2.05788
194050,1143529380,-13,1,43.6085,-26.8597,-33.3148,8.38849,0.194787,-2.24933,13,-1,26.8997,1.42994,11.4858,-24.282,-1.48658,1.44694,11,-1,18.1474,8.6904,4.58595,-15.2569,-1.22363,0.485564,-11,1,14.4665,5.23407,2.00342,-13.3368,-1.60161,0.365561
194050,1388114870,-13,1,144.533,25.3367,26.5226,139.801,2.04793,0.808262,-13,1,31.8096,-12.608,-15.7851,24.5705,1.02632,-2.24476,13,-1,23.1031,-9.86139,-11.0655,17.7214,1.01316,-2.29872,13,-1,13.6538,-5.57065,-6.97657,10.33,0.988197,-2.24461
194050,1418885795,-13,1,10.48,9.83429,-1.02873,3.47091,0.344188,-0.104227,13,-1,10.179,9.26634,1.86165,3.77769,0.389749,0.198265,-13,1,36.0343,2.97715,-8.17004,34.9692,2.09991,-1.22135,13,-1,9.90998,2.89375,2.92113,9.01608,1.52665,0.790107
194050,1427104902,-13,1,61.874,-19.7094,12.2774,-57.3514,-1.63598,2.58449,-13,1,17.8362,-6.75972,-2.4313,-16.3253,-1.55928,-2.79632,13,-1,10.4615,-5.92555,-1.35058,-8.51445,-1.13855,-2.9175,11,-1,16.8911,-4.46834,-1.73686,16.1965,1.93179,-2.77086
194050,1429999171,13,-1,37.9382,-13.707,34.1837,9.10436,0.244752,1.95215,-13,1,68.6618,9.15325,-12.3591,66.9171,2.17652,-0.933332,-13,1,23.1589,3.59969,-3.51518,22.6055,2.20782,-0.773521,13,-1,20.8045,3.25411,-3.05087,20.3204,2.22132,-0.753174
194050,1438300962,-13,1,68.6779,35.048,-1.34523,59.0463,1.29242,-0.0383638,-13,1,48.4587,9.67333,-28.489,37.9873,1.05544,-1.24347,13,-1,69.6197,-28.1729,-5.66265,63.4123,1.53243,-2.94324,13,-1,7.98466,1.75978,-4.97154,5.99422,0.974746,-1.23059
194050,1456699614,13,-1,125.568,-38.4686,-0.37632,119.53,1.85177,-3.13181,-13,1,124.706,31.7421,10.6608,120.127,1.98949,0.324019,-11,1,14.9241,-4.44707,-1.87814,14.1218,1.79457,-2.74198,11,-1,8.82555,-2.70935,-0.856674,8.35559,1.79946,-2.83535
194050,1641178805,13,-1,14.5791,-6.15628,6.73889,11.3678,1.04474,2.31104,-13,1,12.5399,-4.69,3.32607,11.1435,1.41561,2.52473,13,-1,8.63802,-5.06075,2.43076,6.56387,0.99607,2.69382,-11,1,5.31274,2.68121,-2.36257,-3.93123,-0.950397,-0.722308
194050,327605399,-11,1,62.4877,-24.483,-41.4983,-39.7893,-0.752696,-2.10381,11,-1,21.5719,1.87631,20.8534,-5.19243,-0.245521,1.48106,-11,1,11.084,9.67351,3.72888,3.92082,0.36971,0.367921,11,-1,6.94142,6.10657,2.20266,2.45793,0.370119,0.346178
194050,401484983,11,-1,92.7438,84.7255,-8.66554,36.7138,0.418733,-0.101923,-11,1,67.6137,-38.0564,46.988,30.2564,0.481556,2.25155,-11,1,39.3087,-18.0245,-29.8755,18.1039,0.498017,-2.11366,11,-1,93.0414,-1.96028,-20.2253,90.7953,2.20244,-1.66742
194050,409476085,13,-1,30.6496,10.8395,16.5131,-23.4352,-1.00725,0.989921,13,-1,13.0497,-8.34303,3.27982,9.48266,0.921656,2.76703,-13,1,9.45334,-5.83519,2.89767,6.84897,0.917155,2.68068,13,-1,6.05784,1.15377,0.533998,-5.92199,-2.24307,0.433471
194050,519488427,13,-1,302.973,63.1587,-11.9003,-296.077,-2.23225,-0.186236,-13,1,126.962,-37.016,22.2813,-119.384,-1.74079,2.59975,11,-1,295.937,-67.2469,26.2261,-287,-2.08891,2.76974,-11,1,112.451,20.3354,-23.4654,-108.079,-1.96041,-0.856736
194050,59331872,13,-1,56.6742,-40.1619,32.1253,23.8106,0.447852,2.46692,-13,1,36.45,-17.7381,-31.8368,-0.610573,-0.0167526,-2.07912,11,-1,29.561,-19.6651,21.9321,2.47351,0.0838708,2.30175,-11,1,12.2845,-5.92602,5.55956,9.21313,0.972914,2.38809
194050,746849087,13,-1,28.9582,-17.7774,-7.61899,21.5518,0.959926,-2.7367,-13,1,20.8177,-12.8629,-4.86393,15.6286,0.974664,-2.78007,11,-1,100.391,26.1337,5.93005,96.7487,1.99559,0.223133,-11,1,10.0628,-3.10336,-2.77798,9.16033,1.52937,-2.41146
194050,753952348,-13,1,18.8333,3.33691,-0.946443,-18.5108,-2.37644,-0.27637,13,-1,7.09349,1.4387,-0.350664,-6.9364,-2.24854,-0.239075,-11,1,141.688,5.293,-48.305,-133.095,-1.73248,-1.46166,11,-1,57.1228,-25.1876,26.6846,-43.7782,-1.01152,2.32734
194050,871453363,-13,1,26.6368,-6.48714,-4.86709,-25.372,-1.85832,-2.49792,-13,1,10.6131,2.45055,5.3371,-8.83955,-1.19763,1.14036,13,-1,6.44976,4.67292,-1.95026,-3.99356,-0.723809,-0.395376,13,-1,21.0632,3.70314,-2.5363,-20.5791,-2.22761,-0.600524
194050,965688452,-13,1,57.3604,19.2992,-0.598141,54.0129,1.75234,-0.0309831,13,-1,37.2895,6.68561,-3.31231,36.5353,2.29198,-0.459992,13,-1,35.7339,5.59574,-4.48903,35.0063,2.28857,-0.676095,-11,1,22.7283,-2.71134,4.18359,-22.1748,-2.198,2.14583
194051,6362525,13,-1,48.7852,2.99041,23.6907,-42.5417,-1.34146,1.44523,-13,1,32.0198,-10.988,13.3278,-26.9609,-1.22805,2.26027,11,-1,62.1973,20.8954,-27.4431,-51.7568,-1.19505,-0.920033,-11,1,29.7834,-12.8219,1.43376,26.8439,1.47912,3.03023
194052,52684637,13,-1,30.8688,16.33,26.1108,-2.10365,-0.0682544,1.0119,-13,1,26.9082,-26.7964,-2.346,-0.699817,-0.0260136,-3.05427,-11,1,3.81475,-3.78393,-0.472417,-0.105112,-0.0275611,-3.01739,11,-1,3.79214,-3.76928,-0.388464,-0.148205,-0.0391022,-3.03889
194076,289667670,-13,1,232.378,-29.3825,90.4414,212.03,1.54187,1.88492,-13,1,87.7413,-44.5843,32.9464,68.0096,1.03302,2.50519,13,-1,30.0893,3.10263,29.894,1.44024,0.0479026,1.46738,13,-1,7.3811,-3.75285,2.87563,5.66713,1.01511,2.48777
194076,340846024,11,-1,41.8416,38.2903,-2.22056,-16.7225,-0.423248,-0.0579279,-11,1,35.1455,-31.0518,9.26605,13.6062,0.40843,2.8516,-11,1,64.5332,-1.41944,-25.9844,59.0536,1.55796,-1.62537,11,-1,23.7936,-14.0577,19.1661,1.08521,0.0456408,2.20363
194076,363230877,11,-1,157.246,38.7745,-23.4582,150.574,1.9158,-0.544081,-11,1,197.965,-36.3399,21.8295,193.373,2.2226,2.60066,11,-1,27.2405,2.14827,-5.09821,26.6728,2.27676,-1.172,-11,1,9.77754,-1.50868,-2.43836,-9.34765,-1.89762,-2.12487
194076,430230354,-13,1,10.9428,8.68419,-5.10874,-4.26844,-0.411902,-0.531758,-13,1,12.8185,-8.53136,2.37508,-9.26697,-0.913826,2.87007,13,-1,6.9367,-4.7862,1.16345,-4.88316,-0.875271,2.90313,11,-1,18.5467,-3.97106,2.73047,-17.9096,-2.0235,2.53924
194076,651520176,-13,1,64.9789,-56.0132,9.17763,31.6314,0.531853,2.97919,13,-1,28.1848,19.6181,13.8626,14.7422,0.580541,0.615157,-11,1,51.5176,-2.12939,-18.165,-48.1618,-1.69564,-1.68749,11,-1,14.5632,10.1006,7.14055,7.68617,0.587062,0.615369
194076,680692357,13,-1,36.9725,-32.4761,-4.01268,-17.2092,-0.50426,-3.01866,13,-1,31.571,16.404,1.91469,26.9065,1.26435,0.116195,-13,1,19.6824,6.85175,8.98085,16.1178,1.15349,0.919072,-13,1,14.0627,5.52718,1.41723,12.8526,1.55116,0.251003
194076,696324062,-13,1,36.8126,21.7806,-18.5049,-23.2019,-0.741869,-0.704265,13,-1,15.5343,9.77105,-7.11308,-9.75885,-0.73848,-0.629255,13,-1,4.98456,-4.25808,-1.74554,-1.91222,-0.404408,-2.75255,11,-1,33.6998,-5.01959,9.05702,-32.0694,-1.84868,2.07687
194076,697198924,13,-1,52.8542,-22.6504,11.1349,-46.4384,-1.36967,2.68469,-13,1,52.9274,-9.79641,-9.23277,-51.1867,-2.04565,-2.38581,-11,1,22.9122,22.4548,4.07144,-2.04357,-0.0894288,0.179369,11,-1,7.02316,6.93022,1.1081,-0.26253,-0.0373981,0.158552
194108,236197154,13,-1,153.323,-36.8058,25.3271,-146.669,-1.90427,2.53888,-13,1,49.2676,22.5626,-29.0064,-32.8153,-0.803634,-0.909708,13,-1,15.1749,9.90928,4.17309,-10.7078,-0.878457,0.398588,-13,1,10.4861,6.54146,1.23357,-8.10148,-1.02683,0.186388
194108,278148472,-13,1,54.0078,26.6467,7.21519,-46.419,-1.29138,0.264431,13,-1,44.4449,21.9192,0.784743,-38.6558,-1.33205,0.0357863,13,-1,31.5886,14.9289,3.1551,-27.6586,-1.35657,0.208277,-13,1,19.7559,0.0539816,9.41765,17.3664,1.37161,1.56506
194108,324985543,13,-1,13.3963,-2.97558,6.87524,-11.1052,-1.18494,1.97925,13,-1,35.913,0.912671,-6.8667,-35.2385,-2.32937,-1.43866,-13,1,8.97727,-0.421938,6.30975,-6.37097,-0.886634,1.63757,-13,1,22.7227,0.673268,-5.44358,-22.0505,-2.09958,-1.44774
194108,325534427,-13,1,46.7424,26.4312,9.35053,-37.4005,-1.09901,0.340028,13,-1,72.1264,18.7035,2.72628,-69.6057,-2.01472,0.144744,11,-1,96.7121,-20.3934,-11.4733,-93.8387,-2.09721,-2.62913,-11,1,40.7108,-11.5883,0.457157,-39.024,-1.92793,3.10216
194108,394007716,13,-1,85.9103,-62.5533,-23.898,53.8195,0.735571,-2.77666,-13,1,33.6828,30.6483,-12.9054,5.35285,0.160279,-0.398548,-11,1,81.8004,25.4106,68.5647,36.6672,0.482511,1.21588,11,-1,28.7354,7.99573,-11.8084,-24.947,-1.32557,-0.97559
194108,417104745,-13,1,56.0573,-20.5744,48.1205,-20.0877,-0.374983,1.97483,13,-1,75.6747,20.6495,-21.8543,-69.4453,-1.57414,-0.813736,-11,1,9.01443,4.20399,-7.05786,3.71121,0.437652,-1.03358,11,-1,6.84171,2.45503,-5.92027,2.39421,0.365379,-1.1777
194108,533624234,-13,1,43.5451,-5.75979,-11.9385,41.4784,1.85853,-2.02031,13,-1,41.4929,-2.68523,-10.5454,40.0404,2.01391,-1.82013,13,-1,7.48809,6.00252,-4.41805,0.71479,0.0957581,-0.634502,11,-1,20.1485,-2.45806,-6.7235,18.8339,1.69478,-1.92129
194108,749289386,-13,1,40.5638,-7.88629,-16.5476,-36.1856,-1.43196,-2.01554,13,-1,24.8479,-4.44065,-9.94218,-22.3347,-1.46628,-1.99086,11,-1,135.855,-52.7088,-32.6509,-120.881,-1.42088,-2.58699,-11,1,24.4087,15.3141,12.2152,-14.5619,-0.687834,0.6733
194108,83423423,-13,1,164.512,-18.3971,42.9586,-157.735,-1.93089,1.97542,13,-1,150.459,25.8849,-31.6939,-144.787,-1.97616,-0.885946,11,-1,42.2061,-8.84967,-3.30232,-41.1355,-2.17738,-2.78444,-11,1,8.33624,-1.88321,-1.92923,-7.88825,-1.79475,-2.34412
194108,90568996,-13,1,7.10969,6.78471,-2.05818,0.51787,0.0729773,-0.294533,13,-1,11.615,-5.46341,-0.545676,-10.2348,-1.38113,-3.04204,-13,1,14.0385,-4.8172,-1.50256,-13.0998,-1.68232,-2.83924,13,-1,4.36836,4.02358,0.598864,1.58858,0.381216,0.147754
194115,117420252,-13,1,43.4131,-0.542215,-11.3132,-41.9095,-2.01932,-1.61869,13,-1,29.0926,-9.11567,5.5243,27.0694,1.66184,2.59676,-13,1,11.347,-4.98179,3.11054,9.70824,1.27674,2.58344,11,-1,10.138,-4.68991,1.61265,8.84215,1.34211,2.8104
194115,202252275,-13,1,31.476,-14.0583,6.06808,27.5004,1.3485,2.73411,13,-1,28.7805,-9.6792,7.41532,26.0697,1.50372,2.48786,-13,1,18.7802,5.34262,-5.98386,16.9804,1.49467,-0.841952,13,-1,9.18741,2.64146,-3.01817,8.26503,1.47045,-0.851861
194115,372891479,-13,1,75.1502,-11.5036,9.37294,73.6706,2.30551,2.4579,13,-1,15.0578,5.29222,5.0482,13.1619,1.35024,0.761804,-13,1,11.1133,1.96996,5.51751,9.44304,1.25523,1.22787,13,-1,10.993,-1.44661,1.37472,10.8098,2.39105,2.38167
194115,580643444,-13,1,67.4233,4.83182,-41.1929,-53.1572,-1.06722,-1.45403,13,-1,26.8002,-12.543,23.6807,-0.372921,-0.0139158,2.0579,-11,1,8.58737,-5.22859,6.64497,-1.49974,-0.176454,2.23747,11,-1,2.43307,-1.48327,1.8817,-0.422988,-0.175634,2.23834
194115,624035096,-13,1,32.6412,22.0003,22.204,9.40243,0.296444,0.790006,13,-1,37.9435,-5.03362,-29.9775,-22.7092,-0.690813,-1.73716,-13,1,10.9803,-9.30901,3.07219,-4.94571,-0.485248,2.82282,13,-1,8.53686,-7.2374,2.63233,-3.68209,-0.461553,2.79275
194115,633857063,-11,1,66.9182,56.8053,29.3655,-19.7199,-0.303691,0.477115,11,-1,117.582,-0.440496,31.3491,-113.325,-1.99673,1.58485,-11,1,5.29541,-0.661758,5.19966,0.753006,0.14317,1.69739,11,-1,3.69181,-0.171031,3.64892,0.534423,0.145783,1.61763
194115,97793349,11,-1,184.818,-18.6589,60.3001,173.705,1.73694,1.87089,11,-1,40.8457,-4.56721,15.0458,37.698,1.60848,1.86551,-11,1,39.6855,6.06641,9.03555,38.164,1.96756,0.979528,-11,1,9.93537,-1.21142,-3.04452,-9.37949,-1.77404,-1.94949
194119,140486819,-13,1,103.525,-67.8737,-24.5608,74.2113,0.901126,-2.79439,13,-1,46.3258,30.0843,-0.909614,35.2162,0.996658,-0.0302263,11,-1,108.079,40.7012,0.404898,100.122,1.63219,0.00994772,-11,1,37.58,-24.6329,-26.6036,9.88588,0.269395,-2.31775
194119,154322447,-13,1,10.1468,-8.59358,-4.51162,2.95677,0.300111,-2.65815,13,-1,9.04994,6.14719,-6.00988,-2.82553,-0.323022,-0.774103,-13,1,9.76445,7.89275,2.40066,-5.2225,-0.596956,0.29527,13,-1,4.9954,-2.25804,4.20664,-1.46572,-0.30237,2.06343
194119,158239518,13,-1,8.41011,1.6053,-0.755898,-8.22012,-2.23774,-0.440079,11,-1,53.7923,0.918971,-25.8034,-47.1906,-1.36381,-1.5352,-11,1,25.1707,6.61392,-12.4777,-20.8358,-1.18104,-1.08339,-11,1,14.5345,-2.95534,7.07662,-12.3466,-1.25425,1.9664
194119,168130224,11,-1,66.6019,14.5316,55.6719,-33.5452,-0.554208,1.31547,11,-1,78.7675,-3.53318,49.9601,-60.7933,-1.02478,1.6414,-11,1,114.544,-23.6287,-33.877,-106.838,-1.67895,-2.17983,-11,1,102.678,8.01567,-25.4597,-99.1484,-2.02306,-1.26578
194120,105751061,-13,1,124.385,25.6435,-54.7382,108.709,1.34967,-1.13268,13,-1,20.1362,-0.124484,9.93003,17.5167,1.33276,1.58333,11,-1,28.9808,-11.0977,17.6368,20.1412,0.857537,2.13243,11,-1,12.1273,-2.26152,-3.44184,-11.4067,-1.743,-2.15212
194120,181418908,13,-1,46.9311,44.7935,-14.0004,-0.203902,-0.00434476,-0.302933,-13,1,44.5613,-41.4047,15.1964,-6.35732,-0.143645,2.78983,-13,1,6.33218,1.84534,0.633253,6.02321,1.84569,0.330571,-13,1,7.57579,1.67613,0.78879,-7.34505,-2.0862,0.439855
194120,208150815,-13,1,117.434,-48.7147,-8.68294,106.5,1.50973,-2.9652,13,-1,24.8698,18.9504,-7.48574,14.2599,0.652552,-0.376204,-11,1,17.8126,11.8876,-4.7975,12.3675,0.856238,-0.383581,11,-1,5.68504,3.80219,-1.50688,3.94871,0.856749,-0.37733
194120,212522122,13,-1,49.3691,-40.1191,-3.65722,28.5373,0.659517,-3.05068,-13,1,49.001,17.7369,-16.8748,-42.4468,-1.31784,-0.760497,-13,1,44.0919,21.4962,6.05402,38.0177,1.30201,0.274521,11,-1,102.192,-18.1751,-5.19578,-100.429,-2.372,-2.86315
194120,213179554,13,-1,39.4682,-9.24659,-37.8623,6.21881,0.15889,-1.81032,-13,1,32.0441,6.59097,24.314,-19.8042,-0.721813,1.30608,11,-1,15.0031,4.91429,4.61531,-13.4031,-1.43829,0.754035,-11,1,8.37544,5.72502,0.937766,-6.04093,-0.910279,0.16236
194120,230544322,-13,1,39.4426,-1.30256,37.6987,-11.5247,-0.300959,1.60533,13,-1,53.091,-2.00549,-26.6684,-45.8631,-1.30836,-1.64586,11,-1,10.2103,4.90882,7.45594,-4.95601,-0.530018,0.988554,-11,1,6.24434,2.7562,4.56512,-3.24882,-0.576727,1.02762
194120,256735203,-13,1,15.7736,0.545893,3.93817,-15.264,-2.05495,1.43306,13,-1,13.8343,-0.802887,2.53678,-13.5756,-2.33226,1.87732,11,-1,24.1,-3.83147,4.19855,-23.4201,-2.1235,2.31051,-11,1,2.49141,-1.8936,-1.5744,0.377707,0.152781,-2.44798
194120,270404759,-13,1,85.614,-22.607,30.3352,-76.8013,-1.45699,2.21124,13,-1,25.0706,6.68326,-13.1708,20.258,1.12138,-1.10122,13,-1,26.1277,12.5628,6.79802,21.8771,1.21215,0.496001,-13,1,17.1038,1.71166,-4.5305,16.4035,1.93421,-1.20957
194120,33572530,-11,1,106.195,-25.6478,10.6523,-102.5,-2.01685,2.74794,-11,1,26.2354,20.2662,0.0136122,-16.6606,-0.749825,0.00067167,11,-1,16.4605,8.19021,6.16026,-12.881,-1.05189,0.644876,11,-1,15.0227,3.08452,-1.1587,14.6569,2.19806,-0.359342
194151,265657221,-13,1,47.48,-19.5949,32.7989,-28.1888,-0.683362,2.10932,13,-1,35.0555,10.1608,-26.4728,-20.6114,-0.674553,-1.20432,-13,1,19.5659,5.34545,-14.5943,-11.8847,-0.704832,-1.2197,13,-1,18.085,-0.688524,6.8733,-16.7135,-1.61693,1.67064
194151,406080090,13,-1,37.9545,8.32772,0.129809,-37.0292,-2.19756,0.0155863,-13,1,16.9673,5.25724,-1.20613,-16.0867,-1.81288,-0.225519,13,-1,10.1348,-4.1414,-0.169188,-9.24788,-1.54248,-3.10076,-13,1,8.71296,-2.23475,0.644134,-8.39616,-1.99554,2.86096
194151,97773642,-13,1,10.1905,-0.516765,7.1598,7.23222,0.886662,1.64285,-13,1,7.78925,6.23532,-1.50058,-4.4193,-0.643696,-0.236167,13,-1,7.71333,-0.07471,5.04675,5.83173,0.987114,1.5856,13,-1,5.55242,2.74706,-2.90939,-3.84803,-0.854016,-0.814087
194153,2567688,13,-1,107.496,40.4195,12.9331,-98.7638,-1.58109,0.309677,-13,1,100.53,-41.9395,0.916534,-91.3595,-1.52046,3.11974,-13,1,17.4585,-10.8734,-7.33913,11.5193,0.792501,-2.54787,11,-1,28.7914,-19.3682,-11.8891,17.6767,0.715251,-2.59105
194153,93572313,11,-1,73.5696,-47.7167,-52.5303,-19.3948,-0.27,-2.30821,-11,1,59.1011,-43.1283,25.4305,-31.4036,-0.59203,2.60882,11,-1,82.9851,33.9332,17.6668,-73.6407,-1.40954,0.48002,-11,1,34.5485,-6.43339,32.8109,-8.69828,-0.257301,1.76441
194153,9377762,13,-1,7.72815,-1.77417,0.736024,7.4849,2.06937,2.74835,13,-1,2.70021,1.1013,0.314244,2.44302,1.50165,0.277953,-11,1,95.3931,8.51331,46.1785,-83.0356,-1.33496,1.38849,11,-1,84.9045,1.6824,-44.3807,-72.3623,-1.26442,-1.53291
194199,161069245,-13,1,43.785,-43.5037,-4.18844,2.64627,0.0605118,-3.04561,13,-1,25.2922,18.8611,-0.45424,-16.8446,-0.803525,-0.0240788,11,-1,10.1684,9.34282,2.20736,-3.35193,-0.342427,0.232008,-11,1,8.97579,8.2263,2.03981,-2.95499,-0.34195,0.243059
194199,266070499,13,-1,42.8984,33.632,-17.9583,-19.6636,-0.495254,-0.490449,13,-1,21.1825,-1.24724,10.0095,18.6263,1.37284,1.69476,-11,1,10.0446,-0.447002,5.15679,8.60821,1.28194,1.65726,11,-1,6.42266,-0.166694,3.3143,5.49893,1.27884,1.62105
194199,296791415,11,-1,47.268,21.9267,16.8745,38.3241,1.12931,0.655918,-11,1,21.6187,-12.8223,-17.3653,-1.18438,-0.0548398,-2.20682,-11,1,18.749,-4.39944,-18.1296,1.86719,0.09992,-1.80886,11,-1,7.97511,-3.75243,-6.91234,-1.31951,-0.166988,-2.06814
194199,388354655,-11,1,81.2438,-48.3527,24.1717,60.649,0.965017,2.67802,11,-1,25.7524,-1.62245,-20.5986,-15.3704,-0.688246,-1.6494,-11,1,7.76128,5.69581,-5.19857,0.877499,0.113547,-0.739788,11,-1,22.874,4.86772,-1.53519,-22.2972,-2.18042,-0.305507
194199,86584430,13,-1,66.8911,-19.0667,-22.6353,59.9876,1.45561,-2.27083,-13,1,31.0934,15.6506,19.8126,18.1468,0.667945,0.902226,13,-1,11.9851,5.2334,-7.28318,-7.94971,-0.79873,-0.947722,-13,1,4.65764,-3.51277,1.23005,-2.79819,-0.694599,2.80477
194210,101212137,13,-1,26.009,-10.9344,1.3388,23.5606,1.50402,3.01976,-13,1,13.9532,-5.52526,2.94358,12.4695,1.43996,2.65209,13,-1,13.695,-5.01083,-0.416511,12.7382,1.65956,-3.05866,-13,1,11.3515,-3.01776,2.22907,10.713,1.77173,2.50539
194210,164485902,13,-1,15.2961,-9.42657,7.77337,9.20185,0.695644,2.45202,-13,1,48.5954,9.48081,3.69292,-47.5182,-2.24563,0.371435,13,-1,4.27697,-3.32832,-0.274696,-2.66986,-0.732235,-3.05925,11,-1,108.822,21.0648,9.56468,-106.335,-2.23004,0.426224
194210,247567938,11,-1,110.469,-60.5441,-51.996,-76.3827,-0.850705,-2.43201,-11,1,65.9486,37.6114,22.8398,-49.1218,-0.961285,0.545739,-11,1,58.0198,15.4349,16.7341,-53.3669,-1.58776,0.825763,11,-1,26.6719,10.757,10.7155,-21.9284,-1.16343,0.783465
194210,414765767,11,-1,45.4667,-19.4406,34.8737,-21.7511,-0.520902,2.07935,-11,1,21.0975,12.0451,-11.9716,12.5181,0.682811,-0.782336,-11,1,14.8293,3.49555,-11.9687,8.02748,0.606028,-1.28664,11,-1,8.79746,6.6993,0.913812,5.62846,0.757806,0.135567
194210,424830766,-13,1,105.25,-23.8771,-39.9544,-94.398,-1.45613,-2.10946,-13,1,93.7383,29.119,-8.90859,-88.6542,-1.79003,-0.296895,13,-1,15.2356,-3.76571,-7.05263,-12.9689,-1.26065,-2.06123,13,-1,38.6718,6.9343,3.17152,-37.9124,-2.30694,0.428964
194210,74688978,-13,1,39.2998,35.4981,2.40515,-16.6902,-0.453402,0.067651,13,-1,37.5906,-32.4952,11.0167,-15.3536,-0.433742,2.81473,11,-1,11.8295,3.58474,-11.2663,0.398418,0.0336926,-1.26274,-11,1,9.94577,8.75018,2.90699,-3.72854,-0.394097,0.320748
194224,205206034,13,-1,128.289,-60.8727,-112.765,-6.05289,-0.0472167,-2.06579,-13,1,136.427,55.6274,67.6383,104.609,1.01245,0.882531,-13,1,15.2464,7.4974,8.90548,9.84492,0.767952,0.871032,13,-1,15.6421,6.26783,7.86503,11.9799,1.01033,0.897934
194224,260872113,13,-1,8.05523,4.91884,3.76847,-5.14579,-0.75626,0.653745,-13,1,6.79559,4.30734,2.26712,-4.74087,-0.862852,0.484496,11,-1,50.757,44.5736,-15.0295,-19.0679,-0.395009,-0.325212,-11,1,30.6771,-29.2042,5.11058,7.87922,0.262726,2.96835
194224,28339608,13,-1,6.3338,-3.04234,3.96108,-3.89356,-0.716624,2.22576,-13,1,6.17344,-4.00016,2.88714,-3.70989,-0.694761,2.51641,11,-1,65.6077,35.4714,-30.399,-46.0656,-0.871505,-0.708545,-11,1,41.057,-21.9169,26.2312,-22.7431,-0.624049,2.26683
194224,314376619,-13,1,36.9234,7.6573,-8.84188,35.0216,1.81659,-0.857071,13,-1,34.9093,9.24517,-6.14619,33.0968,1.81249,-0.586709,-11,1,25.4887,9.62684,-4.24586,23.2158,1.53234,-0.415381,11,-1,16.6377,3.99542,-2.00197,16.0263,1.98913,-0.464501
194224,328627223,13,-1,129.19,-9.59282,-33.7459,-124.335,-1.97775,-1.84776,-13,1,25.3621,8.0634,15.4033,-18.4647,-0.924567,1.08854,13,-1,23.8228,6.77974,15.3863,-16.8763,-0.883998,1.15576,-13,1,29.8407,-1.3578,10.5555,-27.8782,-1.69073,1.69873
194224,400957190,13,-1,60.817,60.2116,-8.55695,0.215836,0.00354896,-0.141169,13,-1,83.3257,-28.4826,37.5172,68.734,1.17191,2.22015,-13,1,43.418,34.0692,-20.5716,17.3555,0.42333,-0.543222,-13,1,54.6943,-13.427,12.0677,51.6289,1.77317,2.40946
194224,442822319,13,-1,28.3458,0.555448,6.57162,-27.5677,-2.13748,1.48647,-13,1,19.4044,5.14301,-1.78321,-18.625,-1.94395,-0.333753,-13,1,13.2599,5.16657,0.146561,12.2106,1.59489,0.0283596,11,-1,5.5281,-2.8449,-4.52799,-1.40132,-0.259139,-2.13176
